# Thornthwaite model output
# 
time	daylength	potet	snowMelt	runoff	soilMoistStor
1972-06-01 00:00	15.799406660430348	174.16695368618613	1.1115396533064554E-33	1.7387682861366238	63.97844367491368
1972-07-01 00:00	15.442932668826764	182.87064787050184	5.557698266532277E-34	1.5648914575229613	28.374727874192317
1972-08-01 00:00	14.182514991311116	155.89959597015653	2.7788491332661385E-34	1.4084023117706652	15.369764942410034
1972-09-01 00:00	12.557289510138974	100.4040540658243	1.3894245666330693E-34	1.2675620805935988	13.535737902884684
1972-10-01 00:00	10.972153042310678	48.25471661140162	6.947122833165346E-35	1.1408058725342387	102.21524029148307
1972-11-01 00:00	9.604174654535178	18.897093107142187	3.473561416582673E-35	1.0267252852808149	189.26436718434087
1972-12-01 00:00	8.957607286548047	12.954529118933802	1.7367807082913366E-35	1.5353033232934405	200.0
1973-01-01 00:00	9.33255896071047	13.695268445514536	8.683903541456683E-36	7.333090416412644	200.0
1973-02-01 00:00	10.507190826128427	19.524401533099276	4.3419517707283414E-36	8.03400809146145	200.0
1973-03-01 00:00	11.991759950871064	42.649454977198296	2.1709758853641707E-36	21.973327784595472	200.0
1973-04-01 00:00	13.65051396297922	59.462855810654084	1.0854879426820854E-36	26.35190862507052	200.0
1973-05-01 00:00	15.050936226789666	109.6122319654729	5.427439713410427E-37	23.71671776256347	180.6706507345271
1973-06-01 00:00	15.799406660430348	161.82773947719645	2.7137198567052134E-37	21.345045986307124	154.02738521482863
1973-07-01 00:00	15.442932668826764	186.47510398440838	1.3568599283526067E-37	19.21054138767641	83.14125064425431
1973-08-01 00:00	14.182514991311116	154.1198625105714	6.784299641763033E-38	17.289487248908767	36.68262261441272
1973-09-01 00:00	12.557289510138974	87.54827271264179	3.3921498208815167E-38	15.560538524017893	137.2636989017709
1973-10-01 00:00	10.972153042310678	53.89828417992019	1.6960749104407584E-38	14.004484671616105	173.3942996218507
1973-11-01 00:00	9.604174654535178	26.65747973581492	8.480374552203792E-39	16.52614043305807	200.0
1973-12-01 00:00	8.957607286548047	15.465987141389089	4.240187276101896E-39	17.88763896561336	200.0
1974-01-01 00:00	9.33255896071047	14.284130147512611	2.120093638050948E-39	16.564173144300764	200.0
1974-02-01 00:00	10.507190826128427	22.96420841203348	1.060046819025474E-39	16.06009063866734	200.0
1974-03-01 00:00	11.991759950871064	46.877854005712884	5.30023409512737E-40	16.768230224229317	200.0
1974-04-01 00:00	13.65051396297922	72.36230373273521	2.650117047563685E-40	17.490243048532864	200.0
1974-05-01 00:00	15.050936226789666	133.6462146079353	1.3250585237818425E-40	15.74121874367958	162.81733979206473
1974-06-01 00:00	15.799406660430348	156.04971187136766	6.625292618909212E-41	14.16709686931162	115.77946204395182
1974-07-01 00:00	15.442932668826764	206.616737423987	3.312646309454606E-41	12.750387182380459	8.128833930385412
1974-08-01 00:00	14.182514991311116	144.30125591826058	1.656323154727303E-41	11.475348464142414	14.223803012124819
1974-09-01 00:00	12.557289510138974	70.22792418730863	8.281615773636515E-42	10.327813617728173	105.90678282481618
1974-10-01 00:00	10.972153042310678	50.658074928109876	4.140807886818258E-42	9.295032255955356	174.88271089670633
1974-11-01 00:00	9.604174654535178	23.39597087856961	2.070403943409129E-42	12.387268982173493	200.0
1974-12-01 00:00	8.957607286548047	15.05138971433811	1.0352019717045644E-42	14.19282556252233	200.0
1975-01-01 00:00	9.33255896071047	16.910368880783416	5.176009858522822E-43	16.128639538191756	200.0
1975-02-01 00:00	10.507190826128427	17.426610853226475	2.588004929261411E-43	19.741180909049934	200.0
1975-03-01 00:00	11.991759950871064	34.31668672156074	1.2940024646307055E-43	22.497260905988867	200.0
1975-04-01 00:00	13.65051396297922	67.05577947598206	6.470012323153528E-44	20.247534815389983	184.25221922401795
1975-05-01 00:00	15.050936226789666	116.71264820172296	3.235006161576764E-44	22.505562336080487	200.0
1975-06-01 00:00	15.799406660430348	161.33301977906837	1.617503080788382E-44	20.255006102472436	161.68764022093166
1975-07-01 00:00	15.442932668826764	180.43744057288606	8.08751540394191E-45	18.229505492225194	88.07314567683629
1975-08-01 00:00	14.182514991311116	157.21772521577702	4.043757701970955E-45	16.40655494300267	51.31447163922703
1975-09-01 00:00	12.557289510138974	80.23269063988268	2.0218788509854774E-45	14.765899448702406	46.471005333754135
1975-10-01 00:00	10.972153042310678	51.57753812257612	1.0109394254927387E-45	13.289309503832165	40.30327351824464
1975-11-01 00:00	9.604174654535178	24.308726952027083	5.0546971274636935E-46	11.960378553448948	90.95276796621755
1975-12-01 00:00	8.957607286548047	16.317256973659667	2.5273485637318468E-46	10.764340698104053	114.09017709255788
1976-01-01 00:00	9.33255896071047	15.887684398613972	1.2636742818659234E-46	9.687906628293648	106.52427689677039
1976-02-01 00:00	10.507190826128427	29.110597902717654	6.318371409329617E-47	8.719115965464283	97.93395931356174
1976-03-01 00:00	11.991759950871064	42.567920908655864	3.1591857046648085E-47	7.847204368917855	118.35803900490588
1976-04-01 00:00	13.65051396297922	71.6732255176423	1.5795928523324042E-47	7.062483932026069	183.6472464872636
1976-05-01 00:00	15.050936226789666	98.54903908425119	7.897964261662021E-48	6.356235538823462	199.17241840301241
1976-06-01 00:00	15.799406660430348	156.34857944547142	3.9489821308310106E-48	5.720611984941116	104.93739513580199
1976-07-01 00:00	15.442932668826764	179.88587198531923	1.9744910654155053E-48	5.148550786447005	38.036957533652256
1976-08-01 00:00	14.182514991311116	156.0189404880086	9.872455327077526E-49	4.633695707802304	16.501563532625333
1976-09-01 00:00	12.557289510138974	86.84747653148334	4.936227663538763E-49	4.170326137022074	17.904972001141992
1976-10-01 00:00	10.972153042310678	39.44086084565403	2.4681138317693816E-49	3.7532935233198668	56.555007755487956
1976-11-01 00:00	9.604174654535178	19.336048070525155	1.2340569158846908E-49	3.37796417098788	54.73436299540948
1976-12-01 00:00	8.957607286548047	14.720967181908897	6.170284579423454E-50	3.040167753889092	60.30517251350058
1977-01-01 00:00	9.33255896071047	0.0	0.0	2.7361509785001825	60.30517251350058
1977-02-01 00:00	10.507190826128427	23.176110482925264	14.81666565	17.279201530650163	76.80950483057532
1977-03-01 00:00	11.991759950871064	43.09245417743907	7.408332825	9.624615117585147	113.30372055313626
1977-04-01 00:00	13.65051396297922	73.78857271246629	3.7041664125	5.698820475826633	117.57780804066996
1977-05-01 00:00	15.050936226789666	127.64722051832005	1.85208320625	3.6472718632439696	162.59413152234993
1977-06-01 00:00	15.799406660430348	184.88198487537156	0.926041603125	2.5417113944195733	63.15698793281901
1977-07-01 00:00	15.442932668826764	208.92274976147766	0.4630208015625	1.9171236137276157	18.375428452614038
1977-08-01 00:00	14.182514991311116	157.82060397376785	0.23151040078125	1.5402029317298542	15.333686635680484
1977-09-01 00:00	12.557289510138974	103.16971560937807	0.115755200390625	1.293578478244369	13.123152499540218
1977-10-01 00:00	10.972153042310678	51.066848554876366	0.0578776001953125	1.117918550263682	11.83344061634326
1977-11-01 00:00	9.604174654535178	25.016586656747588	0.02893880009765625	0.9829756551591888	36.121076059595666
1977-12-01 00:00	8.957607286548047	15.776858369238859	0.014469400048828124	0.8731025696042074	35.83042701391354
1978-01-01 00:00	9.33255896071047	0.0	0.0	0.7727698525998413	35.83042701391354
1978-02-01 00:00	10.507190826128427	0.0	0.0	0.6954928673398573	35.83042701391354
1978-03-01 00:00	11.991759950871064	36.219392969371164	44.09034455002441	44.71628813063028	53.74125634454238
1978-04-01 00:00	13.65051396297922	76.5500276360162	22.045172275012206	22.60852149755749	47.91408508428631
1978-05-01 00:00	15.050936226789666	113.10672995432594	11.022586137506103	11.529600437796859	113.76447812996037
1978-06-01 00:00	15.799406660430348	171.32409637549563	5.5112930687530515	5.967605939014732	70.02627988861022
1978-07-01 00:00	15.442932668826764	225.11109305732705	2.7556465343765257	3.1663281176120384	2.225675414954324
1978-08-01 00:00	14.182514991311116	162.97667901842868	1.3778232671882629	1.747436692100224	0.879970119433898
1978-09-01 00:00	12.557289510138974	106.17399310316074	0.6889116335941314	1.0215637160148965	0.6323592680186815
1978-10-01 00:00	10.972153042310678	50.793985992995104	0.3444558167970657	0.6438426909757543	0.5107538107510635
1978-11-01 00:00	9.604174654535178	24.476758783948938	0.17222790839853286	0.4416760951593526	71.87666162680213
1978-12-01 00:00	8.957607286548047	14.342799678209559	0.08611395419926643	0.32861732228400414	80.25275114859258
1979-01-01 00:00	9.33255896071047	0.0	0.0	0.21825303127626397	80.25275114859258
1979-02-01 00:00	10.507190826128427	15.288633889246482	23.806168077099635	24.002595805248273	98.0405637593461
1979-03-01 00:00	11.991759950871064	40.362591946200425	11.903084038549817	12.079868993883592	152.13774961314567
1979-04-01 00:00	13.65051396297922	65.78481453293854	5.951542019274909	6.110648479075305	161.00071648020713
1979-05-01 00:00	15.050936226789666	108.07104256667147	2.9757710096374543	3.2681110148113763	200.0
1979-06-01 00:00	15.799406660430348	160.47094050413816	1.4878855048187272	1.750991509475257	152.10750449586186
1979-07-01 00:00	15.442932668826764	189.93243340802186	0.7439427524093636	0.9807381566002404	92.07490074965423
1979-08-01 00:00	14.182514991311116	150.1606738273855	0.3719713762046818	0.585087239976471	54.90701855374127
1979-09-01 00:00	12.557289510138974	90.54702123059658	0.1859856881023409	0.3777899654969512	39.385011180030645
1979-10-01 00:00	10.972153042310678	55.25588726820129	0.09299284405117045	0.2656166937063198	49.971569311829356
1979-11-01 00:00	9.604174654535178	20.85025194118047	0.046496422025585224	0.2018578867152196	92.25442357064888
1979-12-01 00:00	8.957607286548047	16.70906958582722	0.023248211012792612	0.16307352923346355	109.83535108482167
1980-01-01 00:00	9.33255896071047	15.65829644983638	0.011624105506396306	0.13746689190500017	133.65994573498529
1980-02-01 00:00	10.507190826128427	18.926191280512374	0.005812052753198153	0.11907056051194162	142.0528653544729
1980-03-01 00:00	11.991759950871064	35.60095971041479	0.0029060263765990765	0.10483868335946821	165.60568374405813
1980-04-01 00:00	13.65051396297922	64.168507074105	0.0014530131882995382	0.09319240447288175	174.87139606995314
1980-05-01 00:00	15.050936226789666	113.71442770051048	7.265065941497691E-4	3.7080555956945402	200.0
1980-06-01 00:00	15.799406660430348	189.3214340836848	3.6325329707488456E-4	3.336959433487426	87.3019027163152
1980-07-01 00:00	15.442932668826764	238.59479161191194	1.8162664853744228E-4	3.0031181888198533	0.0
1980-08-01 00:00	14.182514991311116	187.91273040158293	9.081332426872114E-5	2.702733719278453	0.0
1980-09-01 00:00	12.557289510138974	104.32116265347837	4.540666213436057E-5	2.4324240220209004	0.0
1980-10-01 00:00	10.972153042310678	47.34010148408641	2.2703331067180285E-5	2.1891634571539567	0.0
1980-11-01 00:00	9.604174654535178	23.404924270193618	1.1351665533590143E-5	1.970238030106134	3.3497411298063824
1980-12-01 00:00	8.957607286548047	17.02537540537827	5.675832766795071E-6	1.7732096864293072	30.238142124428116
1981-01-01 00:00	9.33255896071047	16.256732291972774	2.8379163833975356E-6	1.59588644745327	28.834208891996077
1981-02-01 00:00	10.507190826128427	21.791166319733282	1.4189581916987678E-6	1.4362966675413895	47.3161519722628
1981-03-01 00:00	11.991759950871064	40.84431741625607	7.094790958493839E-7	1.292666433203974	72.45537795600674
1981-04-01 00:00	13.65051396297922	84.52675500477895	3.5473954792469196E-7	1.1633995060919382	62.097767377105555
1981-05-01 00:00	15.050936226789666	106.63306524931366	1.7736977396234598E-7	1.0470594135869253	93.6971391277919
1981-06-01 00:00	15.799406660430348	178.964437716582	8.868488698117299E-8	0.9423534012803231	60.375001181120254
1981-07-01 00:00	15.442932668826764	207.2503161098717	4.4342443490586494E-8	0.8481180256783359	28.030274294565636
1981-08-01 00:00	14.182514991311116	148.04932221630395	2.2171221745293247E-8	0.763306205373525	19.344876819756138
1981-09-01 00:00	12.557289510138974	93.14807648507447	1.1085610872646624E-8	0.6869755759676839	15.439869883132864
1981-10-01 00:00	10.972153042310678	47.55801714075738	5.542805436323312E-9	0.6182780139366711	148.2218647423755
1981-11-01 00:00	9.604174654535178	24.921024044206487	2.771402718161656E-9	0.5564502103258818	195.352163598169
1981-12-01 00:00	8.957607286548047	15.353931258288334	1.385701359080828E-9	0.5008051881847325	188.37685693883208
1982-01-01 00:00	9.33255896071047	14.382872016726033	6.92850679540414E-10	4.329944941022585	200.0
1982-02-01 00:00	10.507190826128427	17.506831545155613	3.46425339770207E-10	5.657111712127625	200.0
1982-03-01 00:00	11.991759950871064	41.98545607952042	1.732126698851035E-10	5.270121242824249	200.0
1982-04-01 00:00	13.65051396297922	62.80787286586002	8.660633494255175E-11	4.74310911847254	181.50101463413998
1982-05-01 00:00	15.050936226789666	116.0445261539329	4.3303167471275873E-11	17.422357254611345	200.0
1982-06-01 00:00	15.799406660430348	145.7730549109477	2.1651583735637937E-11	15.680121529132892	178.9409420890523
1982-07-01 00:00	15.442932668826764	193.4537936548488	1.0825791867818968E-11	14.112109376210942	72.84663988319414
1982-08-01 00:00	14.182514991311116	172.7386937816899	5.412895933909484E-12	12.700898438585517	21.89477738478852
1982-09-01 00:00	12.557289510138974	94.25977706485408	2.706447966954742E-12	11.430808594724802	15.366727863978234
1982-10-01 00:00	10.972153042310678	48.62549123523053	1.353223983477371E-12	10.28772773525124	14.3802059682917
1982-11-01 00:00	9.604174654535178	23.262041842439473	6.766119917386855E-13	9.258954961725573	75.38971712585223
1982-12-01 00:00	8.957607286548047	16.71546593984182	3.3830599586934276E-13	8.333059465552745	135.2411456860104
1983-01-01 00:00	9.33255896071047	15.521070458374217	1.6915299793467138E-13	7.499753518997335	151.4418522276362
1983-02-01 00:00	10.507190826128427	20.309421731959652	8.457649896733569E-14	6.749778167097534	193.24953789567655
1983-03-01 00:00	11.991759950871064	36.679738248201815	4.2288249483667845E-14	9.233247445135223	200.0
1983-04-01 00:00	13.65051396297922	55.84535657872277	2.1144124741833923E-14	9.603142012749409	200.0
1983-05-01 00:00	15.050936226789666	103.97333630745288	1.0572062370916961E-14	13.979383980729171	200.0
1983-06-01 00:00	15.799406660430348	148.30532409293997	5.286031185458481E-15	12.581445582656249	160.37845990706003
